Number of elements: 2167 
Elements name, Alias, Datatype, Variable group name, Initial value, type of element, comment 
DEVICE1.FBU_LD.PROG1.YM2P1_3,”Ã2œ1_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_26,’011_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPNK2,”ÃœÕ 2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YSK1,”— 1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_6,’008_6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK98,X– 98,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY45,’3 ”45,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK43,X– 43,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY3E,’3 ”3E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK87,X– 87,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY34,’3 ”34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY4F,’3 ”4F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK76,X– 76,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY79,’2 ”79,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKBA,X– BA,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H1218,H1218,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.KYBY80, ”¡”80,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZRZBIS,Z–Z¡»—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY12,’3 ”12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY0B,’3 ”0B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY1C,’3 ”1C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY01,’3 ”01,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZPZV1,Zœ«¬1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY35,’2 ”35,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZDNDK3,ZƒÕƒ 3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY46,’2 ”46,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY0C,’2 ”0C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY68,’2 ”68,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVKLD1,Z¬ Àƒ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY3F,’2 ”3F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY1D,’2 ”1D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY02,’2 ”02,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY13,’2 ”13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X4KY00,’4 ”00,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X4KY0A,’4 ”0A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY0D,’1 ”0D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.FRRY,F––”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY03,’1 ”03,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY1E,’1 ”1E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM23,’¬Ã23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRBLVM,’–¡À¬Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X5KY21,’5 ”21,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZSPY,Z—œ”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK54,X– 54,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK65,X– 65,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZMYY2,ZÃ””2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X5KY10,’5 ”10,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZBLNTC,Z¡ÀÕ“÷,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZSK2,Z— 2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZZPYY,Z«œ””,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__TREVOG,__TREVOG,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H625B,H625B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6251,H6251,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H624A,H624A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__VPD5,__VPD5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__OKUD,__OKUD,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKAA,’– AA,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__OBRKKU,__ŒBRKKU,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__ORASO,__ŒRASO,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.SOBDO,SŒ¡ƒŒ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__STTEN,__STTEN,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK3D,’– 3D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X061_33,’061_33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNS2O2,’Õ—2Œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X061_11,’061_11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X061_3,’061_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YRZBIS_TM,”–Z¡»—_“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_36,’064_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_25,’064_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_14,’064_14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X063_1,’063_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_32,’060_32,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_4,’060_4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_29,’057_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_18,’057_18,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPZV3,”œ«¬3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPOZ1,”œŒ«1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X052_1,’052_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X051_34,’051_34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X051_23,’051_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVKLD1,”¬ Àƒ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_33,’050_33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YDND2,”ƒÕƒ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_22,’050_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_11,’050_11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_3,’050_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1D4R,’–ƒ1ƒ4–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D3R,’–ƒ2ƒ3–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D6,’–ƒ2ƒ6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOKYDK2,”Œ ”ƒ 2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNGDK3,”Õ√ƒ 3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X046_29,’046_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_28,’045_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YKYD3R,” ”ƒ3–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_38,’044_38,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNGD2,”Õ√ƒ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_27,’044_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_17,’034_17,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPWA1,”Ãœÿ¿1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_39,’034_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_28,’034_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X031_25,’031_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_9,’028_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_29,’024_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_18,’024_18,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_27,’022_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YZPSASOTM,”«œ—¿—Œ“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X021_37,’021_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNK5B,’Õ 5¡,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNK5A,”Õ 5A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNK4A,’Õ 4A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_25,’020_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X018_8,’018_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X017_9,’017_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY15,’1 ”15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_19,’014_19,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPNN27,”œÕÕ27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_39,’012_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_28,’012_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_17,’012_17,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_16,’011_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YM3P1_3,”Ã3œ1_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_27,’011_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_38,’011_38,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_40,’008_40,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YBLNTC,”¡ÀÕ“÷,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YSK2,”— 2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_7,’008_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.TM,“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK66,X– 66,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK99,X– 99,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY46,’3 ”46,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY3F,’3 ”3F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK88,X– 88,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY35,’3 ”35,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK77,X– 77,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKB1,X– B1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKBB,X– BB,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.KYBY81, ”¡”81,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZRDNS,Z–ƒÕ—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZRYBIS,Z–Y¡»—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY13,’3 ”13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY0C,’3 ”0C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY1D,’3 ”1D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZPZV2,Zœ«¬2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY02,’3 ”02,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY36,’2 ”36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY58,’2 ”58,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZDNDK4,ZƒÕƒ 4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY47,’2 ”47,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY0D,’2 ”0D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY69,’2 ”69,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVKLD2,Z¬ Àƒ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZDND1,ZƒÕƒ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY03,’2 ”03,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY14,’2 ”14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY1E,’2 ”1E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZV1PRA1,Z¬1œ–¿1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X4KY01,’4 ”01,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X4KY0B,’4 ”0B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X4KY1C,’4 ”1C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZZPS,Z«œ—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZON,ZŒÕ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY26,’1 ”26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY0E,’1 ”0E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY04,’1 ”04,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY1F,’1 ”1F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK061,X– 061,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X5KY22,’5K”22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK55,X– 55,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X5KY00,’5 ”00,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZMPIT1,ZÃœ»“1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X5KY0A,’5 ”0A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK44,X– 44,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X5KY11,’5 ”11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVIP2M,Z¬»œ2Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZZPVIP,Z«œ¬»œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XSK1,’— 1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKA0,X– A0,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H625C,H625C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__OND1,__OND1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6252,H6252,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H624B,H624B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__VPD6,__VPD6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6241,H6241,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKAB,’– AB,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__HTTENRNS,__HTTENRNS,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6230,H6230,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ASONA_,¿—ŒÕ¿_,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X061_34,’061_34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X061_12,’061_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X061_4,’061_4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOZRRP,”Œ«––œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_37,’064_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_26,’064_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_15,’064_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_1,’064_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_33,’060_33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_22,’060_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_11,’060_11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_5,’060_5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPOZ2,”œŒ«2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X056_29,’056_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X051_35,’051_35,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X051_24,’051_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVKLD2,”¬ Àƒ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_34,’050_34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YDND3,”ƒÕƒ3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_23,’050_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_12,’050_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_4,’050_4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOBWRRD,”Œ¡Ÿ––ƒ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1D3R,’–ƒ1ƒ3–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D2R,’–ƒ2ƒ2–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOKYBXP1,”Œ ”¡’œ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOKYDK3,”Œ ”ƒ 3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNGDK4,”Õ√ƒ 4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNGD6R,”Õ√ƒ6–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_29,’045_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNGD3,”Õ√ƒ3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_28,’044_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YKYD2R,” ”ƒ2–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_18,’034_18,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPWA2,”Ãœÿ¿2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_29,’034_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X031_1,’031_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XSZA4,’—«¿4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_19,’024_19,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YRBLONTM,”–¡ÀŒÕ“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_28,’022_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X021_16,’021_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNK5B,”Õ 5¡,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNK4B,’Õ 4¡,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNK4A,”Õ 4A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_26,’020_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNK3A,’Õ 3¿,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_1,’020_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVRASO2,”¬–¿—Œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.Y1,”1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XPNN27,’œÕÕ27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_29,’012_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_18,’012_18,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_17,’011_17,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_28,’011_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_39,’011_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_41,’008_41,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_30,’008_30,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPIT1,”Ãœ»“1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YZPVIP,”«œ¬»œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVIP2M,”¬»œ2Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY47,’3 ”47,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK89,X– 89,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY36,’3 ”36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK56,X– 56,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK78,X– 78,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK67,X– 67,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKB2,X– B2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKBC,X– BC,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H1209,H1209,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY16,’1 ”16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.KYBY82, ”¡”82,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY14,’3 ”14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZRXBIS,Z–X¡»—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY0D,’3 ”0D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZPOZ1,ZœŒ«1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZPZV3,Zœ«¬3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY03,’3 ”03,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY37,’2 ”37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY59,’2 ”59,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY48,’2 ”48,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVKLD3,Z¬ Àƒ3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY04,’2 ”04,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZDND2,ZƒÕƒ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY0E,’2 ”0E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY15,’2 ”15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY1F,’2 ”1F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZGOTDO,Z√Œ“ƒŒ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZV1PRA2,Z¬1œ–¿2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZV2PRA1,Z¬2œ–¿1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X4KY02,’4 ”02,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPTM1,”œ“Ã1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X4KY1D,’4 ”1D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY0F,’1 ”0F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY05,’1 ”05,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK062,X– 062,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.HVM2,H¬Ã2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY27,’1 ”27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XSPY,’—œ”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X5KY01,’5 ”01,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZMPIT2,ZÃœ»“2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X5KY0B,’5 ”0B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK45,X– 45,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XSK2,’— 2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X5KY12,’5 ”12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKA1,X– A1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVIP1M,Z¬»œ1Ã,BOOL,,,1,0,""
